user_id,video_id,cbr_score
user_239,4930732263407645,0.998999368656271
user_263,4797413282742404,0.9990162569669767
user_263,5026409962209334,0.9985916466430199
user_263,5083312130293767,0.9985441906903513
user_263,5117763853942892,0.998458524751999
user_263,5117765573607442,0.9984533167497518
user_263,5121342379327540,0.9984482035640703
user_263,5117796699275493,0.998431370332696
user_263,5128948309491745,0.9984238520684289
user_263,5112532830978104,0.9984122306647877
user_263,5120599727472664,0.9984068605078262
user_269,4797413282742404,0.9990192454520126
user_269,5026409962209334,0.998595548778664
user_269,5083312130293767,0.9985482537904008
user_269,5117763853942892,0.9984627077083479
user_269,5117765573607442,0.9984575076610411
user_269,5121342379327540,0.9984524001105634
user_269,5117796699275493,0.9984355863503999
user_269,5128948309491745,0.9984280814649904
user_269,5112532830978104,0.998416453602121
user_269,5120599727472664,0.9984111024375381
user_278,4797413282742404,0.9990213095763355
user_278,5026409962209334,0.998598164533209
user_278,5083312130293767,0.9985509210551924
user_278,5117763853942892,0.9984654353794556
user_278,5117765573607442,0.9984602456459285
user_278,5121342379327540,0.9984551354054048
user_278,5117796699275493,0.9984383569012167
user_278,5128948309491745,0.9984308383590567
user_278,5112532830978104,0.9984192471633254
user_278,5120599727472664,0.9984138986045219
user_279,4797413282742404,0.9990405439382785
user_279,5026409962209334,0.9986229218417165
user_279,5083312130293767,0.9985764213141317
user_279,5117763853942892,0.9984915999282248
user_279,5117765573607442,0.9984864860402461
user_279,5121342379327540,0.9984813791769676
user_279,5117796699275493,0.9984648367455065
user_279,5128948309491745,0.9984572896008663
user_279,5112532830978104,0.9984458636984409
user_279,5120599727472664,0.9984405853127863
user_281,4797413282742404,0.9990195530710764
user_281,5026409962209334,0.9985959887401195
user_281,5083312130293767,0.9985487387640636
user_281,5117763853942892,0.9984632157239687
user_281,5117765573607442,0.9984580142111333
user_281,5121342379327540,0.9984529103709623
user_281,5117796699275493,0.9984360882681329
user_281,5128948309491745,0.9984285956450812
user_281,5112532830978104,0.9984169475762347
user_281,5120599727472664,0.9984116033719733
user_291,4797413282742404,0.9990326943031274
user_291,5026409962209334,0.9986128782470248
user_291,5083312130293767,0.9985661238386666
user_291,5117763853942892,0.9984810493672431
user_291,5117765573607442,0.9984759003728013
user_291,5121342379327540,0.9984707976702787
user_291,5117796699275493,0.9984541402357908
user_291,5128948309491745,0.9984466240830149
user_291,5112532830978104,0.9984350958797962
user_291,5120599727472664,0.9984297976214002
user_305,4797413282742404,0.9990309982806627
user_305,5026409962209334,0.9986106083214216
user_305,5083312130293767,0.9985637240319537
user_305,5117763853942892,0.9984785667396393
user_305,5117765573607442,0.9984734162199422
user_305,5121342379327540,0.9984683061397199
user_305,5117796699275493,0.9984516512783553
user_305,5128948309491745,0.9984441130299527
user_305,5112532830978104,0.9984326144392754
user_305,5120599727472664,0.9984272986688629
user_313,4797413282742404,0.9990174369329075
user_313,5026409962209334,0.9985932426147505
user_313,5083312130293767,0.9985458914782706
user_313,5117763853942892,0.9984602883674178
user_313,5117765573607442,0.9984550801835165
user_313,5121342379327540,0.9984499737687725
user_313,5117796699275493,0.9984331331829156
user_313,5128948309491745,0.9984256360119337
user_313,5112532830978104,0.9984139836670481
user_313,5120599727472664,0.9984086282739045
user_317,4797413282742404,0.9990292446512988
user_317,5026409962209334,0.9986081568463273
user_317,5083312130293767,0.9985610602694245
user_317,5117763853942892,0.998475788037939
user_317,5117765573607442,0.9984706422220074
user_317,5121342379327540,0.9984655159202868
user_317,5117796699275493,0.9984488921547741
user_317,5128948309491745,0.9984413011729645
user_317,5112532830978104,0.9984298868684226
user_317,5120599727472664,0.9984245392584601
user_318,4797413282742404,0.9990248488205263
user_318,5026409962209334,0.9986027582618117
user_318,5083312130293767,0.9985556828807304
user_318,5117763853942892,0.9984703309079612
user_318,5117765573607442,0.9984651524886504
user_318,5121342379327540,0.9984600463938516
user_318,5117796699275493,0.99844329945829
user_318,5128948309491745,0.9984357879446711
user_318,5112532830978104,0.998424204996205
user_318,5120599727472664,0.9984188749274795
user_322,4797413282742404,0.9990224160684634
user_322,5026409962209334,0.9985994706542081
user_322,5083312130293767,0.9985521831346124
user_322,5117763853942892,0.9984667029072617
user_322,5117765573607442,0.9984615244691726
user_322,5121342379327540,0.9984564048940787
user_322,5117796699275493,0.9984396713994566
user_322,5128948309491745,0.9984321180871667
user_322,5112532830978104,0.9984205958341422
user_322,5120599727472664,0.998415236057485
user_324,4797413282742404,0.9990283678932782
user_324,5026409962209334,0.9986073700836227
user_324,5083312130293767,0.9985604933789465
user_324,5117763853942892,0.9984752863706344
user_324,5117765573607442,0.9984701167224871
user_324,5121342379327540,0.9984650181891807
user_324,5117796699275493,0.9984482913727155
user_324,5128948309491745,0.9984407987916004
user_324,5112532830978104,0.9984292026473115
user_324,5120599727472664,0.9984238964888609
user_325,4797413282742404,0.99902583025741
user_325,5026409962209334,0.9986038025245223
user_325,5083312130293767,0.9985566028208297
user_325,5117763853942892,0.9984712236407743
user_325,5117765573607442,0.9984660621041492
user_325,5121342379327540,0.9984609383373684
user_325,5117796699275493,0.9984442624008054
user_325,5128948309491745,0.9984366873804508
user_325,5112532830978104,0.9984252242392037
user_325,5120599727472664,0.9984198692096431
user_334,4797413282742404,0.999037232139982
user_334,5026409962209334,0.9986184872880933
user_334,5083312130293767,0.9985717341892808
user_334,5117763853942892,0.9984867511745935
user_334,5117765573607442,0.9984816341191118
user_334,5121342379327540,0.9984765130253506
user_334,5117796699275493,0.9984599748450013
user_334,5128948309491745,0.9984523851974647
user_334,5112532830978104,0.9984410158761668
user_334,5120599727472664,0.998435703526067
user_335,4797413282742404,0.9990259750939129
user_335,5026409962209334,0.9986041816227671
user_335,5083312130293767,0.9985571308462021
user_335,5117763853942892,0.9984718105848097
user_335,5117765573607442,0.9984666380986071
user_335,5121342379327540,0.9984615301366345
user_335,5117796699275493,0.9984448038026258
user_335,5128948309491745,0.9984372834412788
user_335,5112532830978104,0.9984257230265464
user_335,5120599727472664,0.9984203937526052
user_337,4797413282742404,0.9990289970263062
user_337,5026409962209334,0.9986081005277132
user_337,5083312130293767,0.9985611893250034
user_337,5117763853942892,0.9984759819013789
user_337,5117765573607442,0.998470819451239
user_337,5121342379327540,0.9984657145604119
user_337,5117796699275493,0.9984490168359426
user_337,5128948309491745,0.9984415008288613
user_337,5112532830978104,0.9984299504615256
user_337,5120599727472664,0.998424636253436
user_342,4797413282742404,0.999030632520421
user_342,5026409962209334,0.9986101158936798
user_342,5083312130293767,0.998563201392875
user_342,5117763853942892,0.9984780254164635
user_342,5117765573607442,0.9984728747465329
user_342,5121342379327540,0.9984677628318828
user_342,5117796699275493,0.9984511093333412
user_342,5128948309491745,0.9984435654729795
user_342,5112532830978104,0.9984320747903646
user_342,5120599727472664,0.9984267548550988
user_348,4797413282742404,0.9990331034191325
user_348,5026409962209334,0.9986132707550024
user_348,5083312130293767,0.9985664325108375
user_348,5117763853942892,0.9984813346763433
user_348,5117765573607442,0.998476195299515
user_348,5121342379327540,0.9984710817021969
user_348,5117796699275493,0.9984544655427058
user_348,5128948309491745,0.9984469106452691
user_348,5112532830978104,0.9984354544218056
user_348,5120599727472664,0.9984301401210965
user_353,4797413282742404,0.9990347718473925
user_353,5026409962209334,0.9986153464224885
user_353,5083312130293767,0.9985685187801793
user_353,5117763853942892,0.9984834583602077
user_353,5117765573607442,0.9984783299064982
user_353,5121342379327540,0.998473210665132
user_353,5117796699275493,0.998456634643827
user_353,5128948309491745,0.9984490566139588
user_353,5112532830978104,0.9984376518184201
user_353,5120599727472664,0.99843233412072
user_357,4797413282742404,0.9990226612230458
user_357,5026409962209334,0.9985997425042629
user_357,5083312130293767,0.9985524321662819
user_357,5117763853942892,0.9984669482350714
user_357,5117765573607442,0.9984617733500355
user_357,5121342379327540,0.9984566502685666
user_357,5117796699275493,0.9984399315029647
user_357,5128948309491745,0.9984323654852929
user_357,5112532830978104,0.9984208674875467
user_357,5120599727472664,0.9984155029264503
user_362,4797413282742404,0.9990271327308399
