,unique_id,其他,影视,物料,舞台,avg_cate_play_ratio,avg_video_popularity
213,5199266168373302,True,False,False,False,0.00014251765736509955,0.30112590089274077
214,5199160916246536,False,False,False,True,0.00013518578465391686,0.30109497385005385
215,5198909388292249,True,False,False,False,9.522655238996367e-05,0.3009876219732265
216,5198841050234897,False,False,False,True,0.0001973532823192543,0.3010266837899535
217,5198826282090528,False,False,False,True,0.00015032105790435988,0.3010004371210065
218,5198533406687570,False,False,False,True,0.00015885361371435302,0.3009022156983057
219,5198166060892225,False,False,False,True,0.00026158412918485713,0.30085656212017214
220,5197798832799751,True,False,False,False,0.00016395338754184106,0.30072996720167294
221,5197698551447742,False,False,False,True,0.00010206296131754239,0.30066455711599016
222,5197335186047035,True,False,False,False,8.9500072397772e-05,0.3005714156937308
223,5197328282484940,False,False,False,True,8.272816557740145e-05,0.3005507841186049
224,5197290818699294,True,False,False,False,0.00014736383853123318,0.3006146024708161
225,5197125210800332,False,False,False,True,0.00010737911984496342,0.30046155768335236
226,5196776412741674,False,False,False,True,0.00013434830762562453,0.3003736249548788
